 State Name , PC NAME , CANDIDATES NAME , SEX , AGE , CATEGORY , PARTY NAME , PARTY SYMBOL , GENERAL , POSTAL , TOTAL ,OVER TOTAL ELECTORS IN CONSTITUENCY,OVER TOTAL VOTES POLLED IN CONSTITUENCY,Total Electors
Maharashtra,Madha,Sandip Janaradhan Kharat,MALE,39,SC,IND,Ring,5002,2,5004,0.2620479751,0.4108971501,1909574
Maharashtra,Madha,Ranjeetsinha Hindurao Naik- Nimbalkar,MALE,42,GENERAL,BJP,Lotus,583191,3123,586314,30.70391616,48.14443478,1909574
Maharashtra,Madha,Ajinath Laxman Kevate,MALE,46,GENERAL,IND,Table,1510,2,1512,0.0791799637,0.1241559734,1909574
Maharashtra,Madha,Ramdas Mane,MALE,58,GENERAL,IND,Pen Nib with Seven Rays,3010,6,3016,0.1579409858,0.2476550369,1909574
Maharashtra,Madha,Aware Siddheshwar Bharat,MALE,27,GENERAL,IND,Matchbox,1910,1,1911,0.1000746763,0.1569193553,1909574
Maharashtra,Madha,Shahajahan Paigambar Shaikh,MALE,47,GENERAL,BAHUMP,Whistle,4811,3,4814,0.2520981119,0.3952955397,1909574
Maharashtra,Madha,Navnath Bhimrao Patil,MALE,32,GENERAL,HiPPa,Brief Case,3743,7,3750,0.1963788782,0.3079265213,1909574
Maharashtra,Madha,Nanaso Ramhari Yadav,MALE,39,GENERAL,BPSJP,Gas Cylinder,1384,2,1386,0.07258163339,0.1138096423,1909574
Maharashtra,Madha,Adv. Vijayrao More,MALE,78,GENERAL,VBA,Key,51349,183,51532,2.698612361,4.231485199,1909574
Maharashtra,Madha,Rohit More,MALE,37,GENERAL,IND,Television,1118,1,1119,0.05859945726,0.09188527397,1909574
Maharashtra,Madha,Dattatrya Bhanudas Khatke Alias Bandunana Khatke,MALE,44,GENERAL,IND,Tractor Chalata Kisan,2399,0,2399,0.1256301144,0.1969908599,1909574
Maharashtra,Madha,Sunil Gunda Jadhav,MALE,37,GENERAL,BMUP,Cot,2017,7,2024,0.1059922265,0.1661982078,1909574
Maharashtra,Madha,Savita Ankush Aiwle,FEMALE,40,GENERAL,IND,Almirah,1445,6,1451,0.07598553395,0.1191470353,1909574
Maharashtra,Madha,Sanjaymama Vitthalrao Shinde,MALE,50,GENERAL,NCP,Clock,498441,2109,500550,26.21265266,41.10203207,1909574
Maharashtra,Madha,Santosh Balasaheb Bichukale,MALE,33,GENERAL,IND,Helicopter,1418,0,1418,0.07425739982,0.1164372819,1909574
Maharashtra,Madha,Bramhakumari Pramilaben,FEMALE,58,GENERAL,ABEP,Man Blowing Turha,1002,4,1006,0.05268190706,0.08260642146,1909574
Maharashtra,Madha,Keskar Maruti Shivram,MALE,63,GENERAL,BJAZP,Cup & Saucer,6584,23,6607,0.3459933996,0.5425254737,1909574
Maharashtra,Madha,Vishvambhar Narayan Kashid,MALE,65,GENERAL,IND,Tiller,1156,1,1157,0.06058942989,0.09500559605,1909574
Maharashtra,Madha,Mohan Vishnu Raut,MALE,35,GENERAL,IND,Truck,973,0,973,0.05095377294,0.07989666807,1909574
Maharashtra,Madha,Ajinkya Aakaram Salunkhe,MALE,27,GENERAL,IND,Lady Purse,1736,4,1740,0.09111979949,0.1428779059,1909574
Maharashtra,Madha,Aappa Aaba Lokare,MALE,48,SC,BSP,Elephant,6839,44,6883,0.360446885,0.5651888657,1909574
Maharashtra,Madha,Annaso Sukhadev Maske,MALE,53,SC,IND,Battery Torch,3222,0,3222,0.1687287322,0.2645704671,1909574
Maharashtra,Madha,Nandu Sambhaji More,MALE,46,SC,IND,HOCKEY & BALL,2211,3,2214,0.1159420897,0.1817998182,1909574
Maharashtra,Madha,Adv. Sachin Bhaskar Jore,MALE,36,GENERAL,IND,Auto- Rickshaw,752,0,752,0.03938051105,0.06174953175,1909574
Maharashtra,Madha,Er. Ramchandra Mayyappa Ghutukade,MALE,27,GENERAL,BARESP,Air Conditioner,1078,5,1083,0.05671422003,0.08892917936,1909574
Maharashtra,Madha,Sandip Vitthal Pol,MALE,46,GENERAL,IND,CHAPATI ROLLER,1517,7,1524,0.07980837611,0.1251413383,1909574
Maharashtra,Madha,Sachin Dnyaneshwar Padalkar,MALE,30,GENERAL,IND,Ganna Kisan,1191,6,1197,0.06268413793,0.09829014561,1909574
Maharashtra,Sangli,Sanjaykaka Patil,MALE,54,GENERAL,BJP,Lotus,503615,5380,508995,28.13512066,42.68047772,1809109
Maharashtra,Sangli,NOTA,,,,NOTA,,6493,92,6585,0.363991335,0.5521683824,1809109
Maharashtra,Sangli,Adhikrao Sampat Channe,MALE,39,GENERAL,IND,Gas Stove,1321,2,1323,0.07312992197,0.1109367912,1809109
Maharashtra,Sangli,Abhijit Wamanrao Awade Bichukle,MALE,43,SC,IND,Television,2337,5,2342,0.1294559919,0.1963824376,1809109
Maharashtra,Sangli,Vishal Prakashbapu Patil,MALE,38,GENERAL,SWP,Bat,342016,2627,344643,19.05042759,28.89915988,1809109
Maharashtra,Sangli,Himmat Pandurang Koli,MALE,47,GENERAL,IND,Whistle,3690,40,3730,0.2061788427,0.312769638,1809109
Maharashtra,Sangli,Shankar (dada) Mane,MALE,31,SC,BSP,Elephant,5418,58,5476,0.3026904404,0.4591760155,1809109
Maharashtra,Sangli,Gopichand Kundlik Padalkar,MALE,36,GENERAL,VBA,Cup & Saucer,297349,2885,300234,16.59568329,25.17535644,1809109
Maharashtra,Sangli,Bhaktraj Raghunath Thigale,MALE,54,GENERAL,IND,Table,1864,6,1870,0.1033658005,0.1568040813,1809109
Maharashtra,Sangli,Dr. Rajendra Namdev Kavthekar,MALE,43,SC,BMUP,Cot,3572,14,3586,0.1982191233,0.3006948853,1809109
Maharashtra,Sangli,Dattatray Pandit Patil,MALE,47,GENERAL,IND,Bicycle Pump,1274,2,1276,0.070531958,0.106995726,1809109
Maharashtra,Sangli,Narayan Chandar Mulik,MALE,45,GENERAL,IND,Helicopter,2682,3,2685,0.1484156013,0.2251438279,1809109
Maharashtra,Sangli,Anand Shankar Nalage (Patil),MALE,50,GENERAL,BALP,Plate Containing Food,7192,21,7213,0.3987045557,0.6048277209,1809109
Maharashtra,Satara,NOTA,,,,NOTA,,9167,60,9227,0.4991644527,0.8254924818,1848489
Maharashtra,Satara,SAGAR SHARAD BHISE,MALE,31,SC,IND,Whistle,8572,21,8593,0.4648661691,0.7687717456,1848489
Maharashtra,Satara,NARENDRA ANNASAHEB PATIL,MALE,44,GENERAL,SHS,Bow and Arrow,449661,2837,452498,24.47934502,40.48268094,1848489
Maharashtra,Satara,SHAILENDRA RAMAKANT VEER,MALE,44,GENERAL,IND,Walking Stick,5830,16,5846,0.3162583061,0.5230117101,1848489
Maharashtra,Satara,PUNJABRAO MAHADEV PATIL (TALGAONKAR),MALE,53,GENERAL,IND,Plate Containing Food,5128,13,5141,0.2781190475,0.4599389671,1848489
Maharashtra,Satara,SAHADEO KERAPPA AIWALE,MALE,63,SC,VBA,Cup & Saucer,40563,110,40673,2.200337681,3.638805214,1848489
Maharashtra,Satara,SHRIMANT CHH. UDAYANRAJE PRATAPSINHMAHARAJ BHONSLE,MALE,53,GENERAL,NCP,Clock,576078,2948,579026,31.32428703,51.80249374,1848489
Maharashtra,Satara,ANAND RAMESH THORAWADE,MALE,39,SC,BSP,Elephant,6826,137,6963,0.3766860392,0.6229439851,1848489
Maharashtra,Satara,ABHIJIT WAMANRAO BICHUKALE,MALE,43,SC,IND,Television,2399,13,2412,0.1304849528,0.2157892995,1848489
Maharashtra,Satara,DILIP SHRIRANG JAGTAP,MALE,48,SC,BARESP,Air Conditioner,5036,19,5055,0.2734665989,0.4522449871,1848489
Maharashtra,Ratnagiri - sindhudurg,NOTA,,,,NOTA,,13715,62,13777,0.9464975058,1.526782696,1455577
Maharashtra,Ratnagiri - sindhudurg,Navinchandra Bhalchandra Bandivadekar,MALE,62,GENERAL,INC,Hand,63013,286,63299,4.348722191,7.014866654,1455577
Maharashtra,Ratnagiri - sindhudurg,Vinayak Raut,MALE,65,GENERAL,SHS,Bow and Arrow,456013,2009,458022,31.46669671,50.75851522,1455577
Maharashtra,Ratnagiri - sindhudurg,Nilesh Narayan Rane,MALE,38,GENERAL,MSHP,Refrigerator,278626,1074,279700,19.21574743,30.99666983,1455577
Maharashtra,Ratnagiri - sindhudurg,Maruti Ramchandra Joshi,MALE,74,GENERAL,VBA,Whistle,30639,243,30882,2.121632864,3.422378111,1455577
Maharashtra,Ratnagiri - sindhudurg,Rajesh Dilipkumar Jadhav,MALE,32,SC,BARESP,Air Conditioner,9563,2,9565,0.6571277232,1.0600041,1455577
Maharashtra,Ratnagiri - sindhudurg,Kishor Sidu Varak,MALE,29,GENERAL,BSP,Elephant,6822,46,6868,0.4718403767,0.761119515,1455577
Maharashtra,Ratnagiri - sindhudurg,Adv. Sanjay Sharad Gangnaik,MALE,51,GENERAL,SMFB,Crane,2133,1,2134,0.1466085271,0.2364922896,1455577
Maharashtra,Ratnagiri - sindhudurg,Vinayak Lavu Raut,MALE,47,GENERAL,IND,Trumpet,4388,5,4393,0.3018047139,0.4868372204,1455577
Maharashtra,Ratnagiri - sindhudurg,Amberkar Pandharinath Vidyadhar,MALE,39,GENERAL,IND,Gas Cylinder,3252,5,3257,0.2237600622,0.3609444177,1455577
Maharashtra,Ratnagiri - sindhudurg,Narayan Dasharath Gavas,MALE,41,GENERAL,IND,Jackfruit,5629,4,5633,0.3869942985,0.6242554205,1455577
Maharashtra,Ratnagiri - sindhudurg,Nilesh Bhikaji Bhatade,MALE,28,GENERAL,IND,Almirah,17667,1,17668,1.213814178,1.95798771,1455577
Maharashtra,Ratnagiri - sindhudurg,Bhikuram Kashiram Palkar,MALE,63,SC,BMUP,Cot,5895,9,5904,0.4056123448,0.6542879465,1455577
Maharashtra,Kolhapur,NOTA,,,,NOTA,,8659,32,8691,0.4621653011,0.6522306875,1880496
Maharashtra,Kolhapur,Sandeep Gundopant Sankpal,MALE,38,GENERAL,IND,Ring,5954,1,5955,0.3166717717,0.4469029736,1880496
Maharashtra,Kolhapur,Paresh Dattatray Bhosale,MALE,38,GENERAL,IND,Gas Cylinder,1088,4,1092,0.05806978584,0.08195097351,1880496
Maharashtra,Kolhapur,Sanjay Sadashivrao Mandlik,MALE,54,GENERAL,SHS,Bow and Arrow,745675,3410,749085,39.8344373,56.21634156,1880496
Maharashtra,Kolhapur,Dhananjay Mahadik,MALE,47,GENERAL,NCP,Clock,476820,1697,478517,25.44631842,35.91111171,1880496
Maharashtra,Kolhapur,Kisan Keraba Katkar,MALE,64,GENERAL,BALP,Plate Containing Food,1899,3,1902,0.1011435281,0.1427387835,1880496
Maharashtra,Kolhapur,Sandeep Bhairavnath Kogale,MALE,33,SC,IND,Bat,2222,2,2224,0.1182666701,0.1669038142,1880496
Maharashtra,Kolhapur,Yuvraj Bhimrao Desai,MALE,35,GENERAL,IND,Almirah,1753,5,1758,0.09348597391,0.1319320617,1880496
Maharashtra,Kolhapur,Bajirao Sadashiv Naik,MALE,39,SC,IND,Helicopter,2051,4,2055,0.1092796794,0.1542209254,1880496
Maharashtra,Kolhapur,Dr. Aruna Mohan Mali,FEMALE,37,GENERAL,VBA,Cup & Saucer,63251,188,63439,3.373524857,4.760886271,1880496
Maharashtra,Kolhapur,Nagratna Siddharth,MALE,48,SC,BMUP,Cot,1417,4,1421,0.07556517004,0.1066413309,1880496
Maharashtra,Kolhapur,Dayanand Maruti Kamble,MALE,37,SC,BARESP,Air Conditioner,1560,10,1570,0.08348861152,0.1178232861,1880496
Maharashtra,Kolhapur,Dundappa Kundappa Shrikant Sir,MALE,68,SC,BSP,Elephant,4965,69,5034,0.2676953314,0.3777849823,1880496
Maharashtra,Kolhapur,Mane Arvind Bhiva,MALE,51,SC,IND,Pen Nib with Seven Rays,2119,3,2122,0.1128425692,0.1592490529,1880496
Maharashtra,Kolhapur,Mulla Mushtak Ajij,MALE,47,GENERAL,IND,Whistle,3386,4,3390,0.1802715879,0.2544082419,1880496
Maharashtra,Kolhapur,Rajendra Balaso Koli (Galatage),MALE,55,GENERAL,IND,Kettle,2589,8,2597,0.1381018625,0.1948962255,1880496
Maharashtra,Hatkanangle,Raju Anna Shetti,MALE,51,GENERAL,SWP,Bat,487276,2461,489737,27.56666695,39.04424175,1776555
Maharashtra,Hatkanangle,NOTA,,,,NOTA,,7043,65,7108,0.4001001939,0.5666847111,1776555
Maharashtra,Hatkanangle,Aitawade Vidyasagar Devappa,MALE,73,GENERAL,IND,Helicopter,1986,5,1991,0.1120708337,0.15873231,1776555
Maharashtra,Hatkanangle,Dhairyasheel Sambhajirao Mane,MALE,38,GENERAL,SHS,Bow and Arrow,582776,3000,585776,32.97257895,46.70094307,1776555
Maharashtra,Hatkanangle,Dr. Nitin Udal Bhat,MALE,33,GENERAL,IND,COMPUTER,1011,0,1011,0.05690789196,0.08060189123,1776555
Maharashtra,Hatkanangle,Kishor Rajaram Panhalkar,MALE,26,GENERAL,IND,CCTV Camera,1181,3,1184,0.06664583984,0.0943943019,1776555
Maharashtra,Hatkanangle,Aslam Badshahaji Sayyad,MALE,56,GENERAL,VBA,Cup & Saucer,123151,268,123419,6.94709705,9.839569549,1776555
Maharashtra,Hatkanangle,Sangramsinh Jaysingrao Gaikwad,MALE,61,GENERAL,IND,Pen Drive,8689,6,8695,0.4894303863,0.6932081546,1776555
Maharashtra,Hatkanangle,Vijay Bhagwan Chougule,MALE,42,GENERAL,IND,HOCKEY & BALL,5974,0,5974,0.3362687899,0.476276655,1776555
Maharashtra,Hatkanangle,Patil Raghunath Ramchandra,MALE,68,GENERAL,IND,Kettle,2819,1,2820,0.1587341794,0.2248242664,1776555
Maharashtra,Hatkanangle,Prof. Dr. Prashant Gangawane,MALE,36,SC,BARESP,Air Conditioner,1735,9,1744,0.09816752085,0.1390402555,1776555
Maharashtra,Hatkanangle,Ajay Prakash Kurane,MALE,44,SC,BSP,Elephant,4072,84,4156,0.233935904,0.3313367557,1776555
Maharashtra,Hatkanangle,Kamble Vishwas Ananda,MALE,52,SC,IND,Gas Cylinder,1402,6,1408,0.07925451224,0.1122526833,1776555
Maharashtra,Hatkanangle,Anandrao Vasantrao Sarnaik (Fouji Bapu),MALE,58,GENERAL,IND,Battery Torch,3300,16,3316,0.1866533825,0.2643678253,1776555
Maharashtra,Hatkanangle,Sanjay Ghanshyam Agrawal,MALE,49,GENERAL,IND,Auto- Rickshaw,1000,1,1001,0.0563450048,0.07980464206,1776555
Maharashtra,Hatkanangle,Madan Vajir Sardar,MALE,39,SC,BMUP,Cot,1170,11,1181,0.06647697369,0.09415512715,1776555
Maharashtra,Hatkanangle,Raju Mujikrao Shetty,MALE,67,GENERAL,BAHUMP,Whistle,8086,17,8103,0.4561074664,0.6460110036,1776555
Maharashtra,Hatkanangle,Mahadev Jagannath Jagadale,MALE,35,GENERAL,IND,DIAMOND,3585,2,3587,0.2019076246,0.2859732778,1776555
Manipur,Inner manipur,OINAM NABAKISHORE SINGH,MALE,59,GENERAL,INC,Hand,244972,905,245877,26.22788715,32.33283714,937464
Manipur,Inner manipur,DR RAJKUMAR RANJAN SINGH,MALE,67,GENERAL,BJP,Lotus,261802,1830,263632,28.12182654,34.66762048,937464
Manipur,Inner manipur,RAJKUMAR SOMENDRO SINGH (KAIKU),MALE,40,GENERAL,IND,SHIP,80566,1068,81634,8.707961052,10.73487486,937464
Manipur,Inner manipur,MOIRANGTHEM NARA SINGH,MALE,69,GENERAL,CPI,Ears of Corn And Sickle,133093,720,133813,14.27393479,17.59641583,937464
Manipur,Inner manipur,SENJAM NANDESHWORE SINGH,MALE,60,GENERAL,RJSNP,Coat,739,8,747,0.07968305983,0.09823053536,937464
Manipur,Inner manipur,DR. G. TONSANA SHARMA,MALE,69,GENERAL,MDPF,Battery Torch,1245,11,1256,0.1339784781,0.1651640595,937464
Manipur,Inner manipur,R.K. ANAND,MALE,59,GENERAL,NEINDP,Walking Stick,24938,72,25010,2.667835778,3.288816184,937464
Manipur,Inner manipur,WAHENGBAM PABITRA SINGH,MALE,35,GENERAL,IND,Ganna Kisan,1465,5,1470,0.1568060214,0.1933050696,937464
Manipur,Inner manipur,OINAM JUGINDRO SINGH,MALE,68,GENERAL,MPEP,Bicycle,1755,28,1783,0.1901939701,0.2344645844,937464
Manipur,Inner manipur,M. TOTOMSHANA NONGSHABA,MALE,40,GENERAL,IND,Helicopter,960,13,973,0.1037906522,0.1279495461,937464
Manipur,Inner manipur,MD. ILIYASH KHAN,MALE,34,GENERAL,IND,Auto- Rickshaw,468,24,492,0.05248201531,0.06469802329,937464
Manipur,Inner manipur,NOTA,,,,NOTA,,2570,44,2614,0.278837374,0.3437411237,937464
Manipur,Outer manipur,Lorho S. Pfoze,MALE,59,ST,NPF,Cock,362707,820,363527,35.56671125,42.27082716,1022099
Manipur,Outer manipur,Leikhan Kaipu,MALE,54,ST,IND,Black Board,933,63,996,0.09744652915,0.1158146268,1022099
Manipur,Outer manipur,Houlim Shokhopao Mate,MALE,36,ST,BJP,Lotus,287058,2687,289745,28.34803674,33.69147495,1022099
Manipur,Outer manipur,Hangkhanpau Taithul,MALE,55,ST,JD(U),Arrow,2879,108,2987,0.2922417496,0.3473276007,1022099
Manipur,Outer manipur,Angam Karung Kom,MALE,63,ST,NCP,Clock,2145,407,2552,0.2496822715,0.2967459113,1022099
Manipur,Outer manipur,K. James,MALE,56,ST,INC,Hand,151103,1407,152510,14.92125518,17.73382403,1022099
Manipur,Outer manipur,Ashang Kasar,MALE,43,ST,NEINDP,Walking Stick,12081,130,12211,1.194698361,1.419891976,1022099
Manipur,Outer manipur,Thangminlien Kipgen,MALE,64,ST,NPEP,Book,30261,465,30726,3.006166722,3.57281147,1022099
Manipur,Outer manipur,NOTA,,,,NOTA,,2668,107,2775,0.2715001189,0.3226762946,1022099
Meghalaya,Shillong,T.H.S. BONNEY,MALE,58,ST,IND,Key,6569,11,6580,0.5493377058,0.8389871462,1197806
Meghalaya,Shillong,SAMUEL HASHAH,MALE,32,ST,IND,Football,4582,19,4601,0.3841189642,0.5866534741,1197806
Meghalaya,Shillong,JEMINO MAWTHOH,MALE,54,ST,UDP,Drum,267080,176,267256,22.31212734,34.07664874,1197806
Meghalaya,Shillong,VINCENT H. PALA,MALE,51,ST,INC,Hand,419212,477,419689,35.03814474,53.51271678,1197806
Meghalaya,Shillong,ROMEO PHIRA RANI,MALE,51,ST,IND,DIAMOND,4946,15,4961,0.4141739146,0.6325555064,1197806
Meghalaya,Shillong,SANBOR SHULLAI,MALE,52,ST,BJP,Lotus,75786,897,76683,6.401954908,9.777515399,1197806
Meghalaya,Shillong,NOTA,,,,NOTA,,4398,22,4420,0.369008003,0.5635749523,1197806
Meghalaya,Tura ,AGATHA K. SANGMA,FEMALE,38,ST,NPEP,Book,304185,270,304455,42.46293533,52.17916638,716990
Meghalaya,Tura ,DR. MUKUL SANGMA,MALE,53,ST,INC,Hand,240240,185,240425,33.53254578,41.20535408,716990
Meghalaya,Tura ,RIKMAN GARREY MOMIN,MALE,55,ST,BJP,Lotus,31394,313,31707,4.422237409,5.434119421,716990
Meghalaya,Tura ,NOTA,,,,NOTA,,6451,3,6454,0.9001520244,1.106121889,716990
Mizoram,MIZORAM,C LALROSANGA,MALE,62,ST,MNF,Star,223509,777,224286,28.30235821,44.82609069,792464
Mizoram,MIZORAM,LAL HRIATRENGA CHHANGTE,MALE,54,ST,IND,Tyres,12467,208,12675,1.599441741,2.53324193,792464
Mizoram,MIZORAM,LALNGHINGLOVA HMAR,MALE,41,ST,IND,Triangle,215202,944,216146,27.27518222,43.19921974,792464
Mizoram,MIZORAM,LALTHLAMUANI,FEMALE,63,ST,IND,Binoculars,1909,66,1975,0.2492226776,0.3947260601,792464
Mizoram,MIZORAM,TBC LALVENCHHUNGA,MALE,36,ST,PRISMP,DIAMOND,13211,112,13323,1.681212017,2.66275205,792464
Mizoram,MIZORAM,NIRUPAM CHAKMA,MALE,59,ST,BJP,Lotus,27989,718,28707,3.62249894,5.737418232,792464
Mizoram,MIZORAM,NOTA,,,,NOTA,,2493,16,2509,0.3166074421,0.5014519923,792464
Nagaland,Nagaland,Tokheho Yepthomi,MALE,62,ST,NDPP,Globe,499683,827,500510,41.23574594,49.68151855,1213777
Nagaland,Nagaland,K L Chishi,MALE,75,ST,INC,Hand,481915,2251,484166,39.88920535,48.05918385,1213777
Nagaland,Nagaland,Dr. M M Thromwa Konyak,MALE,40,ST,IND,Trumpet,4316,304,4620,0.3806300498,0.4585894701,1213777
Nagaland,Nagaland,Hayithung Tungoe,MALE,38,ST,NPEP,Book,14219,778,14997,1.235564688,1.488629066,1213777
Nagaland,Nagaland,NOTA,,,,NOTA,,2009,55,2064,0.1700477106,0.2048763347,1213777
Odisha,Bargarh,Prasanna Acharya,MALE,69,GENERAL,BJD,Conch,516229,1077,517306,32.40676819,41.34882078,1596290
Odisha,Bargarh,Suresh Pujari,MALE,59,GENERAL,BJP,Lotus,577074,4171,581245,36.41224339,46.4595333,1596290
Odisha,Bargarh,Pradeep Kumar Debta,MALE,51,GENERAL,INC,Hand,108898,519,109417,6.85445627,8.745817607,1596290
Odisha,Bargarh,Kousika Suna,MALE,41,SC,BSP,Elephant,10980,76,11056,0.6926059801,0.8837178817,1596290
Odisha,Bargarh,M D Nizamuddin,MALE,34,GENERAL,IND,Balloon,6370,5,6375,0.3993635242,0.509560555,1596290
Odisha,Bargarh,Kulamani Urma,MALE,50,SC,IND,Table,8342,4,8346,0.5228373291,0.6671046889,1596290
Odisha,Bargarh,NOTA,,,,NOTA,,14127,40,14167,0.8874953799,1.132383433,1596290
Odisha,Sundargarh ,Justin Lugun,MALE,43,ST,SUCI(C),Glass Tumbler,9516,8,9524,0.6218638285,0.8649932928,1531525
Odisha,Sundargarh ,Basil Ekka,MALE,50,ST,AAAP,Broom,6605,9,6614,0.4318571359,0.600699878,1531525
Odisha,Sundargarh ,Udit Chandra Amat,MALE,65,ST,IND,Tractor Chalata Kisan,6230,4,6234,0.4070452653,0.5661873359,1531525
Odisha,Sundargarh ,Jual Oram,MALE,58,ST,BJP,Lotus,498468,1588,500056,32.65085454,45.4163257,1531525
Odisha,Sundargarh ,Sunita Biswal,FEMALE,39,ST,BJD,Conch,276710,281,276991,18.08596007,25.15700936,1531525
Odisha,Sundargarh ,Dayananda Bhitria,MALE,52,ST,HND,Water Tank,4027,0,4027,0.2629405331,0.3657421241,1531525
Odisha,Sundargarh ,George Tirkey,MALE,60,ST,INC,Hand,267672,546,268218,17.51313234,24.36022375,1531525
Odisha,Sundargarh ,Miss Juspin Lakra,FEMALE,48,ST,IND,Saw,14779,11,14790,0.9657041184,1.343264469,1531525
Odisha,Sundargarh ,NOTA,,,,NOTA,,13665,10,13675,0.8929008668,1.241997404,1531525
Odisha,Sambalpur,NOTA,,,,NOTA,,13443,13,13456,0.9162904401,1.194324474,1468530
Odisha,Sambalpur,NABAKISHORE PRADHAN,MALE,51,GENERAL,SUCI(C),Saw,2709,6,2715,0.1848787563,0.2409773295,1468530
Odisha,Sambalpur,BINAY OCEAN,MALE,27,SC,APoI,Coat,6579,2,6581,0.44813521,0.5841148454,1468530
Odisha,Sambalpur,ASHUTOSH KUMAR HANUMAN,MALE,29,GENERAL,BHAPRAP,Ludo,2053,5,2058,0.1401401401,0.1826634785,1468530
Odisha,Sambalpur,KANHU CHARAN SANBAD,MALE,65,SC,IND,Helicopter,5432,2,5434,0.3700298938,0.48230969,1468530
Odisha,Sambalpur,SANTOSHINI KARNA,FEMALE,45,GENERAL,ANC,Gramophone,5193,4,5197,0.3538913063,0.4612741,1468530
Odisha,Sambalpur,NITESH GANGA DEB,MALE,47,GENERAL,BJP,Lotus,471382,2388,473770,32.26151321,42.05076589,1468530
Odisha,Sambalpur,PRABHAT KUMAR DHARUA,MALE,64,ST,GGP,COCONUT FARM,2694,5,2699,0.1837892314,0.2395572053,1468530
Odisha,Sambalpur,Atma Ram Supkar,MALE,60,GENERAL,PSPL,Key,3787,4,3791,0.2581493058,0.3364806836,1468530
Odisha,Sambalpur,NALINI KANTA PRADHAN,MALE,61,GENERAL,BJD,Conch,464063,545,464608,31.63762402,41.23756726,1468530
Odisha,Sambalpur,SARAT PATTANAYAK,MALE,62,GENERAL,INC,Hand,135672,297,135969,9.258850687,12.06830442,1468530
Odisha,Sambalpur,MD. MUSTUKIM,MALE,48,GENERAL,BSP,Elephant,8157,20,8177,0.5568153187,0.7257722369,1468530
Odisha,Keonjhar ,NOTA,,,,NOTA,,19204,3,19207,1.266377792,1.632583327,1516688
Odisha,Keonjhar ,Ananta Nayak,MALE,49,ST,BJP,Lotus,458064,2092,460156,30.33952929,39.11298034,1516688
Odisha,Keonjhar ,Chandrani Murmu,FEMALE,25,ST,BJD,Conch,525886,473,526359,34.70450086,44.74019511,1516688
Odisha,Keonjhar ,Mohan Kumar Hembram,MALE,43,ST,INC,Hand,128542,174,128716,8.486649858,10.94078177,1516688
Odisha,Keonjhar ,Dr. Sudarshan Lohar,MALE,72,ST,RAIM,Whistle,10911,3,10914,0.7195942738,0.9276833671,1516688
Odisha,Keonjhar ,Prafulla Nayak,MALE,41,ST,AIFB,Lion,5864,2,5866,0.3867637906,0.498606435,1516688
Odisha,Keonjhar ,Lalmohan Hansda,MALE,63,ST,ABHM,DIAMOND,10036,2,10038,0.6618368445,0.8532238994,1516688
Odisha,Keonjhar ,Durga Chandra Pingua,MALE,31,ST,BSP,Elephant,9296,12,9308,0.6137056534,0.7911743431,1516688
Odisha,Keonjhar ,Ramesh Laguri,MALE,35,ST,BMUP,Cot,5723,5,5728,0.3776650175,0.4868765188,1516688
Odisha,Mayurbhanj ,NOTA,,,,NOTA,,21336,21,21357,1.430279165,1.854400435,1493205
Odisha,Mayurbhanj ,NANDA KISHORE KISKU,MALE,70,ST,IND,Frock,6879,10,6889,0.4613566121,0.5981628785,1493205
Odisha,Mayurbhanj ,DR DEBASHIS MARNDI,MALE,41,ST,BJD,Conch,457676,880,458556,30.7095141,39.81581897,1493205
Odisha,Mayurbhanj ,BISHWESWAR TUDU,MALE,54,ST,BJP,Lotus,480253,3559,483812,32.40090945,42.00876449,1493205
Odisha,Mayurbhanj ,ANJANI SOREN,FEMALE,47,ST,JMM,Bow & Arrow,135265,287,135552,9.077922991,11.76980324,1493205
Odisha,Mayurbhanj ,RABINDRA NATH SINGH,MALE,59,ST,IND,COMPUTER,10675,24,10699,0.7165124681,0.9289802057,1493205
Odisha,Mayurbhanj ,BHARAT CHANDRA SINGH,MALE,43,ST,BMUP,Cot,9300,15,9315,0.6238259315,0.8088092921,1493205
Odisha,Mayurbhanj ,PARBATI PURTY,FEMALE,47,ST,IND,Pot,13905,32,13937,0.9333614608,1.210131519,1493205
Odisha,Mayurbhanj ,RAMCHANDRA SINGH,MALE,34,ST,BSP,Elephant,10223,17,10240,0.6857732194,0.8891258347,1493205
Odisha,Balasore,NOTA,,,,NOTA,,7422,14,7436,0.4854479851,0.6413911183,1531781
Odisha,Balasore,RAMANATH BARIK,MALE,72,GENERAL,IND,Gas Cylinder,2451,3,2454,0.1602056691,0.2116694196,1531781
Odisha,Balasore,SAROJ KUMAR PANDA,MALE,48,GENERAL,IND,COCONUT FARM,2580,2,2582,0.168561955,0.2227100414,1531781
Odisha,Balasore,RABINDRA KUMAR JENA,MALE,51,GENERAL,BJD,Conch,470242,660,470902,30.74212306,40.61758478,1531781
Odisha,Balasore,NAVAJYOTI PATNAIK,MALE,46,GENERAL,INC,Hand,179070,333,179403,11.71205283,15.47438015,1531781
Odisha,Balasore,RAMAKANTA PANDA,MALE,39,GENERAL,PUJP,Violin,1241,0,1241,0.08101680332,0.1070422778,1531781
